# rows of the given matrix
nrows: 64
# cols of the given matrix
ncols: 64
# data type of the given matrix
type: double
# element value
value:
78.6049, 49.5932, 53.7655, 7.23845, 46.6218, 67.9185, 33.5851, 21.2035, 19.5147, 0.221312, 89.3981, 43.6175, 27.3385, 43.8077, 80.7697, 6.5278, 31.1692, 98.1471, 39.3731, 98.8054, 32.1757, 74.1438, 90.0511, 91.1982, 8.09601, 74.9802, 87.4473, 84.6488, 14.8652, 28.3433, 20.8483, 90.2272, 86.5479, 30.0788, 71.1856, 69.3253, 91.5162, 71.5225, 75.8045, 34.5976, 22.551, 11.8134, 47.6155, 66.6574, 83.1029, 48.2361, 42.2777, 14.091, 19.8079, 32.764, 79.8066, 36.1449, 26.2376, 99.8166, 55.5411, 11.4391, 98.7571, 80.5176, 51.1699, 38.3076, 35.6217, 81.2027, 64.385, 81.1133
98.4842, 62.0515, 61.0951, 17.3333, 99.4165, 31.4083, 73.4686, 6.79141, 24.0709, 79.5152, 59.8775, 7.64611, 1.59067, 98.6846, 91.1465, 88.5638, 49.5366, 28.3725, 38.2204, 83.164, 66.6868, 28.7493, 99.6969, 93.3781, 63.5261, 12.0817, 46.0273, 93.8794, 48.9826, 92.1572, 90.255, 30.7678, 89.0303, 60.0594, 30.4317, 40.7962, 69.9336, 1.26839, 39.7482, 43.411, 47.7403, 11.5023, 34.5589, 36.9503, 32.992, 66.8772, 53.7534, 26.5965, 90.2851, 57.0721, 20.5857, 63.0687, 78.544, 21.9823, 6.75513, 83.1112, 74.567, 24.7408, 86.4033, 52.921, 33.2576, 18.7524, 40.0492, 35.0852
78.4471, 18.1072, 16.9041, 94.5422, 44.0195, 84.1096, 47.352, 1.21423, 15.6061, 88.7829, 47.7219, 60.0851, 26.0433, 75.3595, 71.6825, 60.4737, 49.283, 85.8674, 64.9935, 39.3639, 93.9985, 55.9445, 92.654, 15.1061, 20.5748, 16.9182, 21.2303, 54.5039, 26.0404, 84.9372, 87.1089, 76.2617, 68.9409, 79.8574, 4.49884, 38.2297, 79.2627, 54.1784, 26.8394, 46.2594, 19.0185, 56.0346, 93.3086, 4.79445, 48.1349, 17.1723, 38.8785, 93.1311, 34.1419, 22.9506, 79.9953, 76.3007, 14.5734, 24.495, 70.9087, 96.2409, 46.2317, 21.5305, 66.3807, 26.4432, 25.1113, 48.4253, 62.1722, 18.5213
99.4743, 45.0175, 52.8143, 55.4942, 93.3369, 50.083, 38.1402, 4.32153, 37.2244, 80.2572, 56.4362, 74.9208, 50.7155, 16.2005, 47.259, 24.5571, 25.952, 60.4147, 79.5775, 60.9338, 9.96012, 69.9608, 47.2709, 96.9907, 19.9552, 55.2101, 65.5033, 67.3266, 43.5496, 65.7512, 65.761, 13.5856, 14.2644, 73.9229, 7.19928, 85.0567, 86.4322, 80.9464, 43.3842, 44.2644, 1.75922, 4.57298, 84.8549, 7.1616, 55.02, 73.1732, 18.5405, 38.2539, 85.2664, 13.1074, 56.2317, 63.0137, 14.5628, 91.2727, 42.4181, 70.6795, 23.9232, 53.5297, 30.1639, 50.0265, 2.39571, 35.6094, 80.3517, 3.33831
20.1046, 4.32437, 91.6803, 73.465, 23.74, 1.57917, 13.9639, 87.3217, 89.7192, 62.1414, 71.5455, 10.2449, 48.2154, 22.6034, 97.2445, 93.8666, 63.8264, 47.9895, 61.197, 20.712, 4.04636, 15.3329, 50.6436, 72.5935, 73.4301, 94.8938, 91.034, 18.9092, 80.6235, 5.73277, 87.1903, 61.9133, 19.363, 78.5829, 59.9845, 87.6352, 37.3395, 74.0523, 47.3005, 53.6906, 90.3673, 98.4503, 19.6348, 72.8827, 39.4688, 77.3075, 37.2773, 10.6886, 93.7722, 95.0386, 83.6173, 69.7959, 80.4349, 28.8268, 67.7809, 59.6456, 82.5333, 48.5955, 68.6454, 4.87525, 80.9099, 82.7583, 90.3931, 64.402
79.8829, 83.4054, 19.8715, 48.736, 31.8939, 40.4807, 20.914, 7.47502, 71.5765, 24.7672, 96.1598, 2.99328, 32.4436, 55.4294, 7.09705, 99.7871, 81.5195, 49.7397, 76.2985, 78.9179, 48.0935, 95.3044, 38.7327, 11.8047, 0.376504, 42.5183, 66.2975, 41.2006, 36.1311, 63.8343, 75.6773, 6.00571, 22.0369, 81.5784, 65.3519, 67.5013, 37.2956, 53.6655, 53.0228, 37.3539, 31.6009, 2.80952, 64.5135, 19.809, 79.7971, 81.8933, 49.9052, 73.2061, 18.3799, 50.8176, 48.7884, 6.31587, 10.1868, 22.6303, 32.1806, 37.1583, 60.3072, 53.8199, 40.1797, 15.3288, 47.9454, 48.7268, 56.191, 99.8301
78.2355, 57.0144, 87.3137, 91.792, 35.8565, 61.322, 70.7178, 11.4532, 1.33315, 81.7855, 33.2884, 83.0764, 93.6876, 82.5096, 1.97504, 51.8259, 3.25853, 14.2644, 2.70949, 42.7479, 51.8072, 50.9512, 37.2064, 33.3862, 63.6717, 49.1981, 98.4605, 51.3011, 88.9073, 14.8721, 31.1315, 4.21758, 83.51, 91.6876, 68.6891, 37.6613, 98.4473, 4.60362, 85.7074, 26.3829, 37.9682, 76.8467, 94.6331, 97.0362, 98.9289, 96.0855, 82.069, 39.9338, 68.4969, 32.7801, 93.0965, 91.9174, 85.3402, 58.2262, 36.8615, 37.882, 42.5331, 47.107, 97.875, 92.2047, 78.0023, 75.6651, 34.8969, 16.949
45.9166, 55.1892, 81.5346, 58.9216, 52.4711, 39.1199, 18.9445, 95.5361, 54.6057, 57.9137, 19.2432, 67.2119, 28.9934, 41.1819, 57.8718, 80.5708, 42.8942, 68.4704, 8.13838, 97.286, 14.4542, 94.1247, 25.4521, 53.2406, 7.0347, 46.39, 90.1318, 72.8386, 41.665, 28.7748, 11.7195, 7.29454, 92.7699, 19.5019, 55.255, 69.0265, 42.9088, 1.09932, 76.646, 3.72693, 70.2289, 57.7665, 18.3267, 7.96647, 2.93317, 14.3423, 98.9201, 91.0866, 19.4687, 79.859, 78.497, 27.8446, 50.6463, 85.8465, 48.9805, 90.8449, 40.1606, 55.866, 1.85336, 59.4255, 40.0858, 70.1367, 84.556, 80.9341
97.8584, 42.046, 25.7814, 86.0069, 61.3895, 5.53627, 41.3401, 73.9331, 5.40633, 27.83, 6.27026, 93.722, 9.84842, 76.0222, 60.018, 99.4881, 14.3507, 11.3474, 66.2664, 28.4396, 42.6654, 2.89821, 63.1966, 11.8374, 20.4855, 90.5461, 37.3678, 1.12897, 76.6651, 11.9745, 14.5557, 78.6347, 67.0579, 33.1096, 50.7147, 24.7073, 6.23807, 46.7412, 68.5318, 82.8362, 88.0472, 61.9461, 40.4051, 9.8559, 74.6379, 60.5284, 97.0357, 57.348, 33.0744, 67.8373, 70.4691, 13.7129, 45.3201, 20.5191, 60.5324, 16.2543, 28.234, 97.1283, 80.3694, 94.0672, 12.5272, 86.336, 31.2362, 62.9668
19.8821, 79.8945, 61.0185, 45.7126, 61.4367, 40.7358, 12.5712, 76.9396, 44.8722, 95.7043, 56.3933, 9.54002, 32.0769, 31.5474, 9.75701, 77.7251, 40.9546, 70.4814, 67.5148, 3.20794, 85.2962, 56.2107, 63.1883, 79.305, 89.534, 25.8531, 68.9856, 20.3761, 90.9694, 94.6239, 88.262, 66.3446, 25.7054, 30.8381, 45.4269, 19.7313, 67.0661, 74.3413, 77.9419, 18.0718, 90.0355, 30.4744, 98.9209, 46.1967, 1.87549, 64.196, 78.9494, 37.6148, 64.9157, 3.7059, 95.3656, 84.5798, 99.1431, 69.1968, 13.2392, 79.2023, 8.85206, 7.99587, 78.9438, 58.1971, 87.8375, 15.1221, 46.7619, 95.5362
13.6375, 81.4256, 76.4189, 18.2584, 39.5896, 75.1872, 78.3305, 59.2564, 52.856, 85.1203, 23.8271, 54.7348, 48.6828, 8.52414, 93.8079, 8.13851, 20.9871, 82.8213, 43.7723, 74.4789, 61.0569, 62.3401, 40.4583, 15.8786, 47.1953, 45.0166, 10.2985, 70.0988, 48.2422, 49.7996, 18.2481, 11.3448, 0.814303, 27.4949, 18.5636, 12.3961, 19.8354, 18.5772, 65.4771, 65.4948, 42.2133, 66.7029, 97.7956, 24.8649, 7.37538, 2.1438, 48.8477, 35.6158, 24.1786, 52.9508, 89.3696, 25.7886, 79.8392, 70.9216, 25.482, 0.764035, 22.7183, 89.0856, 2.47502, 61.405, 98.1562, 78.8383, 73.494, 26.1281
27.7646, 53.4142, 71.9199, 54.6971, 49.4526, 10.3582, 49.4912, 49.3305, 86.5386, 17.811, 11.4625, 73.0713, 89.1973, 38.6389, 47.0496, 17.8829, 29.7029, 64.3641, 79.7193, 27.0598, 38.5828, 70.8298, 51.9359, 29.8542, 54.4671, 19.9535, 1.28807, 20.1322, 66.8303, 84.1222, 19.5635, 25.0564, 85.2875, 66.5144, 93.7119, 1.11576, 50.0156, 3.25912, 99.4638, 44.9452, 71.645, 27.65, 53.7217, 78.5999, 99.3991, 0.710617, 2.1279, 52.3569, 19.0097, 21.3949, 74.0251, 82.1856, 89.2924, 73.1402, 54.4598, 20.4893, 98.8915, 78.4775, 6.82512, 52.2306, 13.4774, 32.4782, 82.4814, 76.7391
72.2743, 87.3627, 41.3515, 5.80827, 99.4094, 21.0564, 44.5446, 39.539, 95.1558, 59.9755, 2.60481, 99.8911, 23.4341, 21.8459, 64.5087, 52.191, 18.6804, 95.4499, 42.89, 89.5599, 79.1598, 15.0469, 1.97331, 59.3135, 27.2997, 31.73, 38.0404, 31.4671, 64.9603, 0.672078, 34.9246, 95.3601, 12.7499, 38.4866, 44.956, 91.7014, 37.5725, 87.4538, 44.2343, 31.9379, 46.9086, 27.4807, 67.3346, 89.8224, 86.3803, 78.3804, 45.9545, 38.5756, 4.65101, 33.4039, 40.6886, 7.17226, 6.44951, 18.2225, 84.0488, 89.9578, 36.4009, 89.8141, 89.1289, 57.853, 51.6517, 13.7431, 24.857, 66.3617
70.4886, 30.5835, 60.3812, 25.1999, 20.3526, 94.9071, 54.8506, 58.3344, 90.3404, 98.0677, 3.35517, 88.4882, 57.9833, 18.3783, 8.38007, 81.8123, 18.4429, 14.8138, 28.0319, 10.2868, 2.99408, 68.3804, 97.6012, 62.2784, 65.1415, 45.3675, 45.547, 11.8137, 22.242, 20.9909, 25.9807, 80.5853, 14.4282, 67.785, 33.3176, 10.0758, 19.0452, 42.7331, 74.1356, 88.0909, 71.5648, 83.5357, 65.9371, 73.5797, 37.819, 18.6879, 17.2233, 2.07236, 22.6287, 53.9754, 83.7497, 76.8289, 6.59988, 93.3166, 30.97, 72.5348, 51.4338, 57.7693, 83.5355, 30.0474, 98.268, 16.0647, 68.7359, 84.4134
